[2025-04-06T08:55:47.620+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-06T08:55:47.627+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-06T08:55:47.630+0000] {standard_task_runner.py:60} INFO - Started process 1848 to run task
[2025-04-06T08:55:47.631+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '101', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmp25x1qy0k']
[2025-04-06T08:55:47.632+0000] {standard_task_runner.py:88} INFO - Job 101: Subtask collect_comments
[2025-04-06T08:55:47.651+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 04d9bebcd372
[2025-04-06T08:55:47.680+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-06T08:55:47.686+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-06T08:56:39.546+0000] {logging_mixin.py:188} INFO -  Collected 1 comments.
[2025-04-06T08:56:39.547+0000] {python.py:201} INFO - Done. Returned value was: None
[2025-04-06T08:56:39.553+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=youtube_comment_pipeline_us_stocks_daily, task_id=collect_comments, execution_date=20250401T000000, start_date=20250406T085547, end_date=20250406T085639
[2025-04-06T08:56:39.565+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-04-06T08:56:39.578+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-20T02:25:00.821+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.824+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.825+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-20T02:25:00.830+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-20T02:25:00.833+0000] {standard_task_runner.py:60} INFO - Started process 2253 to run task
[2025-04-20T02:25:00.834+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '573', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmpyscj9tm5']
[2025-04-20T02:25:00.836+0000] {standard_task_runner.py:88} INFO - Job 573: Subtask collect_comments
[2025-04-20T02:25:00.862+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 7e480c288e12
[2025-04-20T02:25:00.900+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-20T02:25:00.909+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-20T02:25:01.180+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 11:04:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:41:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:41:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:41:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:41:10+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:41:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:40:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:40:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.252+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:39:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:38:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:37:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:37:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:37:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:36:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:36:19+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:34:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:34:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:34:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:34:04+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.253+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:31:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:31:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:31:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:30:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:28:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:28:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:28:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:28:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:27:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:26:19+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:25:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.254+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:25:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:25:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:24:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:24:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:23:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:22:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:22:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:21:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:21:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.255+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:21:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:21:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:21:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:20:43+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:20:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:19:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:19:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:19:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:19:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:19:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:18:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:18:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.256+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:17:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:17:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:17:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:16:53+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:16:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:15:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:14:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:14:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:13:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:12:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.257+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:12:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.258+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:12:39+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.258+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:12:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.258+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:12:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.258+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:12:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.258+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:11:49+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.258+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:11:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:10:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:10:49+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:10:43+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:09:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:09:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:08:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:08:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.259+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:08:05+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:07:50+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:07:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:07:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:06:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:06:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:06:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:05:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:05:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.260+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:05:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.261+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:03:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.519+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:02:48+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.519+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:02:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.519+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:02:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.519+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:00:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:00:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:00:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 18:00:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:59:46+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:59:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:59:00+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:58:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:58:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.520+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:58:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:58:10+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:58:04+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:58:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:57:51+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:57:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:56:46+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:56:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:56:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.521+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:56:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:56:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:56:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:55:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:55:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:55:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:54:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:09.522+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 17:54:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
